Model,Task,Difficulty,Target_Params,Actual_Params,Seed,Category,Best_Val_Score,Test_Score
TRANSFORMER_ENCDEC,cross_situation,small,100000,94178,5,multi_classification,0.26388888888888884,0.6994444444444444
TRANSFORMER_ENCDEC,cross_situation,small,100000,94178,6,multi_classification,0.2861111111111111,0.6972222222222222
TRANSFORMER_ENCDEC,cross_situation,small,100000,94178,7,multi_classification,0.2833333333333333,0.6983333333333333
TRANSFORMER_ENCDEC,cross_situation,small,100000,94178,8,multi_classification,0.05833333333333335,0.06722222222222218
TRANSFORMER_ENCDEC,cross_situation,small,100000,94178,9,multi_classification,0.2694444444444445,0.7022222222222223
TRANSFORMER_ENCDEC,cross_situation,medium,1000,524,0,multi_classification,0.20303571428571432,0.7974642857142857
TRANSFORMER_ENCDEC,cross_situation,medium,1000,524,1,multi_classification,0.20214285714285718,0.7970714285714285
TRANSFORMER_ENCDEC,cross_situation,medium,1000,524,2,multi_classification,0.20410714285714282,0.7975
TRANSFORMER_ENCDEC,cross_situation,medium,1000,524,3,multi_classification,0.20392857142857146,0.7969285714285714
TRANSFORMER_ENCDEC,cross_situation,medium,1000,524,4,multi_classification,0.20375,0.7969285714285714
TRANSFORMER_ENCDEC,cross_situation,medium,1000,524,5,multi_classification,0.20553571428571427,0.7966428571428572
TRANSFORMER_ENCDEC,cross_situation,medium,1000,524,6,multi_classification,0.20446428571428577,0.7980714285714285
TRANSFORMER_ENCDEC,cross_situation,medium,1000,524,7,multi_classification,0.3119642857142857,0.7972142857142857
TRANSFORMER_ENCDEC,cross_situation,medium,1000,524,8,multi_classification,0.27589285714285716,0.7970357142857143
TRANSFORMER_ENCDEC,cross_situation,medium,1000,524,9,multi_classification,0.22499999999999998,0.7965357142857143
TRANSFORMER_ENCDEC,cross_situation,medium,10000,9724,0,multi_classification,0.07374999999999998,0.0668928571428572
TRANSFORMER_ENCDEC,cross_situation,medium,10000,9724,1,multi_classification,0.2025,0.7970714285714285
TRANSFORMER_ENCDEC,cross_situation,medium,10000,9724,2,multi_classification,0.044642857142857095,0.04164285714285709
TRANSFORMER_ENCDEC,cross_situation,medium,10000,9724,3,multi_classification,0.20392857142857146,0.7969285714285714
TRANSFORMER_ENCDEC,cross_situation,medium,10000,9724,4,multi_classification,0.04714285714285715,0.05135714285714288
TRANSFORMER_ENCDEC,cross_situation,medium,10000,9724,5,multi_classification,0.20553571428571427,0.7966428571428572
TRANSFORMER_ENCDEC,cross_situation,medium,10000,9724,6,multi_classification,0.04107142857142854,0.03921428571428576
TRANSFORMER_ENCDEC,cross_situation,medium,10000,9724,7,multi_classification,0.03857142857142859,0.044428571428571484
TRANSFORMER_ENCDEC,cross_situation,medium,10000,9724,8,multi_classification,0.041964285714285676,0.05360714285714285
TRANSFORMER_ENCDEC,cross_situation,medium,10000,9724,9,multi_classification,0.05874999999999997,0.05796428571428569
TRANSFORMER_ENCDEC,cross_situation,medium,100000,95068,0,multi_classification,0.0008928571428571397,0.0013214285714285845
TRANSFORMER_ENCDEC,cross_situation,medium,100000,95068,1,multi_classification,0.0012499999999999734,0.0020000000000000018
TRANSFORMER_ENCDEC,cross_situation,medium,100000,95068,2,multi_classification,0.001071428571428612,0.0013214285714285845
TRANSFORMER_ENCDEC,cross_situation,medium,100000,95068,3,multi_classification,0.000535714285714306,0.0006071428571428061
TRANSFORMER_ENCDEC,cross_situation,medium,100000,95068,4,multi_classification,0.0023214285714285854,0.002642857142857169
TRANSFORMER_ENCDEC,cross_situation,medium,100000,95068,5,multi_classification,0.002678571428571419,0.002642857142857169
TRANSFORMER_ENCDEC,cross_situation,medium,100000,95068,6,multi_classification,0.001071428571428612,0.001571428571428557
TRANSFORMER_ENCDEC,cross_situation,medium,100000,95068,7,multi_classification,0.001071428571428612,0.0022857142857143353
TRANSFORMER_ENCDEC,cross_situation,medium,100000,95068,8,multi_classification,0.0017857142857142794,0.0024642857142856966
TRANSFORMER_ENCDEC,cross_situation,medium,100000,95068,9,multi_classification,0.0023214285714285854,0.003107142857142864
